"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.326156264E0,-8.830000162E-1,1.528100109E1,-3.942700195E1,4.229393770E1
2.334162436E0,-1.235000014E0,1.541900063E1,-4.087700272E1,4.370583664E1
2.342162240E0,-5.060000420E-1,1.585300064E1,-4.121800232E1,4.416443570E1
2.350164311E0,-9.980000257E-1,1.535800076E1,-3.987300110E1,4.274014983E1
2.358166967E0,-1.892000079E0,1.608800125E1,-4.054000092E1,4.365655876E1
2.366170248E0,-8.830000162E-1,1.727400017E1,-4.166800308E1,4.511533278E1
2.374174193E0,-1.144000053E0,1.653900146E1,-3.853800201E1,4.195265075E1
2.382178842E0,-9.410000443E-1,1.610099983E1,-3.876100159E1,4.198265023E1
2.390185561E0,6.700000167E-2,1.737300110E1,-4.067000198E1,4.422527238E1
2.398192553E0,-8.300000429E-1,1.784200096E1,-3.943800354E1,4.329413380E1
2.406197826E0,-1.114000082E0,1.725600052E1,-4.099700165E1,4.449454679E1
2.414201928E0,2.050000131E-1,1.618300056E1,-4.312200165E1,4.605907683E1
2.422207826E0,4.520000219E-1,1.604500008E1,-3.999700165E1,4.309763883E1
2.430216654E0,-1.043000102E0,1.801300049E1,-3.809800339E1,4.215464266E1
2.438223568E0,-2.355000019E0,1.795800018E1,-4.088000107E1,4.471252937E1
2.446226732E0,-2.471000195E0,1.621300125E1,-4.076000214E1,4.393569193E1
2.454231147E0,-1.306000113E0,1.605600166E1,-4.020900345E1,4.331587220E1
2.462233295E0,-6.599999964E-2,1.717400169E1,-4.111500168E1,4.455776086E1
2.470238842E0,-9.140000343E-1,1.672900009E1,-4.088400269E1,4.418366797E1
2.478245365E0,-1.522000074E0,1.622400093E1,-3.931500244E1,4.255824371E1
2.486253686E0,-1.349000096E0,1.706300163E1,-3.920800018E1,4.278122374E1
2.494260600E0,-1.430000067E0,1.768900108E1,-3.999200058E1,4.375278014E1
2.502263881E0,-8.700000644E-1,1.720100021E1,-3.910100174E1,4.272610028E1
2.510267982E0,-1.950000048E0,1.682200050E1,-3.920300293E1,4.270430470E1
2.518275639E0,-2.399000168E0,1.722800064E1,-4.020700073E1,4.380824256E1
2.526281576E0,-2.560000122E-1,1.771199989E1,-3.988800049E1,4.364439322E1
2.534289350E0,-6.090000272E-1,1.767900085E1,-3.977400208E1,4.353032499E1
2.542295678E0,-1.821000099E0,1.701600075E1,-3.931700134E1,4.287991275E1
2.550302709E0,-3.000000119E-2,1.746700096E1,-3.888400269E1,4.262701828E1
2.558308568E0,2.310000062E-1,1.803100014E1,-4.022800064E1,4.408471802E1
2.566311732E0,-1.498000026E0,1.676300049E1,-4.088000107E1,4.420878506E1
2.574320834E0,-1.447000027E0,1.585000038E1,-4.165800095E1,4.459490289E1
2.582334311E0,-1.195000052E0,1.597400093E1,-4.043300247E1,4.349050954E1
2.590346107E0,-1.801000118E0,1.555800056E1,-3.931100082E1,4.231606986E1
2.598357436E0,-2.236000061E0,1.614900017E1,-4.009200287E1,4.328000227E1
2.606367553E0,-1.839000106E0,1.674200058E1,-3.920400238E1,4.266884469E1
2.614381303E0,-1.373000026E0,1.652400017E1,-3.753200150E1,4.103143730E1
