"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.059237953E0,5.158600235E1,2.805000067E0,-5.067000198E1,7.236320035E1
1.067238461E0,4.200600052E1,7.233000278E0,-5.520100403E1,6.974217675E1
1.075237328E0,4.918000412E1,-2.591000080E0,-5.833300400E1,7.634216032E1
1.083237641E0,3.267900085E1,-1.395000100E0,-5.008000183E1,5.981529658E1
1.091240180E0,4.066900253E1,-2.384000063E0,-5.425900269E1,6.785050181E1
1.099239086E0,5.256000137E1,3.013000250E0,-4.744000244E1,7.086738140E1
1.107237914E0,4.200700378E1,6.891000271E0,-5.173900223E1,6.699998958E1
1.115234399E0,4.998700333E1,-3.045000076E0,-5.599300385E1,7.512116218E1
1.123232328E0,3.355400085E1,-7.520000339E-1,-4.841400146E1,5.890969373E1
1.131234125E0,3.928600311E1,-2.060000181E0,-5.402800369E1,6.683306685E1
1.139238774E0,5.133000183E1,2.333000183E0,-4.932700348E1,7.122755962E1
1.147241547E0,4.244800186E1,6.735000134E0,-5.419700241E1,6.917013922E1
1.155240844E0,5.056300354E1,-3.088000059E0,-5.700100327E1,7.625790087E1
1.163241196E0,3.354899979E1,-9.290000200E-1,-4.752000046E1,5.817687574E1
1.171242211E0,3.846900177E1,-2.304000139E0,-5.134300232E1,6.419716817E1
1.179244750E0,5.125100327E1,2.618000031E0,-4.653700256E1,6.927634421E1
1.187248071E0,4.249900055E1,7.386000156E0,-5.319600296E1,6.848746438E1
1.195251977E0,4.873600388E1,-2.353000164E0,-5.721500397E1,7.519502219E1
1.203254868E0,3.287300110E1,-3.650000095E-1,-4.896900177E1,5.898076433E1
1.211255219E0,3.998800278E1,-1.998000145E0,-5.481400299E1,6.787935838E1
1.219255219E0,5.238400269E1,2.429000139E0,-5.022700119E1,7.261360360E1
1.227255493E0,4.304200363E1,6.796000481E0,-5.364300156E1,6.911129658E1
1.235255805E0,4.881500244E1,-3.153000116E0,-5.509100342E1,7.367404245E1
1.243259789E0,3.211400223E1,-1.428000093E0,-4.683900070E1,5.680880486E1
1.251262446E0,3.770600128E1,-2.942000151E0,-5.379000092E1,6.575531991E1
1.259265336E0,5.094500351E1,1.839000106E0,-4.932200241E1,7.093261045E1
1.267267524E0,4.344100189E1,7.476000309E0,-5.331400299E1,6.917654329E1
1.275268774E0,5.016600418E1,-2.029000044E0,-5.677900314E1,7.579313963E1
1.283271625E0,3.399100113E1,-1.342000008E0,-4.741000366E1,5.835150014E1
1.291278461E0,3.991900253E1,-3.267000198E0,-5.257600403E1,6.609414689E1
1.299285414E0,5.108100128E1,2.126000166E0,-4.943600082E1,7.111755582E1
1.307292758E0,4.138400269E1,6.630000114E0,-5.452400208E1,6.877106501E1
1.315298774E0,4.878100204E1,-3.530000210E0,-5.631700134E1,7.458989008E1
1.323305102E0,3.359300232E1,-1.934000134E0,-4.829800415E1,5.886363365E1
1.331312016E0,3.905600357E1,-3.728000164E0,-5.435400391E1,6.703452201E1
1.339317368E0,4.958600235E1,2.444000006E0,-4.842200089E1,6.935008965E1
1.347321586E0,4.172600174E1,8.130000114E0,-5.352800369E1,6.835498008E1
1.355321977E0,5.006200409E1,-1.855000138E0,-5.655600357E1,7.555280815E1
1.363324672E0,3.251600266E1,-8.310000300E-1,-4.528200150E1,5.575339137E1
1.371328383E0,3.789300156E1,-2.088999987E0,-5.189800262E1,6.429343796E1
1.379330883E0,5.113600159E1,3.039000034E0,-5.022100067E1,7.173754309E1
1.387335141E0,4.192600250E1,7.517000198E0,-5.263400269E1,6.770991963E1
1.395336703E0,4.996900177E1,-1.756000042E0,-5.410000229E1,7.366678303E1
1.403336391E0,3.511100006E1,-4.080000222E-1,-4.686300278E1,5.855843081E1
1.411338149E0,3.925200272E1,-2.523000002E0,-5.447200394E1,6.718842504E1
1.419340180E0,4.971400070E1,2.552000046E0,-4.786600113E1,6.905902283E1
1.427343852E0,4.141600037E1,6.747000217E0,-5.117700195E1,6.618075723E1
1.435341703E0,5.029900360E1,-3.567000151E0,-5.666200256E1,7.585048311E1
1.443342524E0,3.443800354E1,-1.578000069E0,-4.819300079E1,5.925395765E1
1.451346352E0,4.024500275E1,-3.261000156E0,-5.626200104E1,6.925104424E1
1.459348852E0,5.163500214E1,1.976000071E0,-5.245200348E1,7.362941458E1
1.467348149E0,4.174200058E1,6.668000221E0,-5.396900177E1,6.855297216E1
1.475346586E0,4.953800201E1,-2.811000109E0,-5.543200302E1,7.439504234E1
1.483349985E0,3.315999985E1,-1.598000050E0,-4.639900208E1,5.705266504E1
1.491350961E0,3.847100067E1,-3.951000214E0,-5.200500107E1,6.480855215E1
1.499349321E0,5.006300354E1,9.310000539E-1,-4.953600311E1,7.043427212E1
1.507351157E0,4.232200241E1,5.065000057E0,-5.631000137E1,7.062310081E1
1.515353539E0,5.042400360E1,-3.206000090E0,-5.900900269E1,7.768475380E1
1.523357758E0,3.341900253E1,-9.520000219E-1,-4.908200073E1,5.938668900E1
1.531359555E0,3.881700134E1,-3.840000153E0,-5.390600204E1,6.653842687E1
1.539362368E0,5.176800156E1,1.916000128E0,-4.977400208E1,7.184043655E1
1.547366703E0,4.165600204E1,7.117000103E0,-5.385900116E1,6.845923022E1
1.555366703E0,4.843000412E1,-1.910000086E0,-5.487100220E1,7.321161302E1
1.563371000E0,3.396000290E1,2.000000142E-2,-4.797400284E1,5.877743738E1
1.571375961E0,3.964100266E1,-1.767000079E0,-5.626400375E1,6.884888887E1
1.579376235E0,5.167200089E1,4.006999969E0,-4.978200150E1,7.186306003E1
1.587378696E0,4.195400238E1,7.973000526E0,-5.297100067E1,6.804141360E1
1.595379164E0,4.846800232E1,-2.922000170E0,-5.654100418E1,7.452899092E1
1.603377993E0,3.341200256E1,-1.045000076E0,-4.919300079E1,5.947608988E1
1.611376078E0,4.005000305E1,-2.814000130E0,-5.492300415E1,6.803276950E1
1.619377016E0,5.183000183E1,2.750000238E0,-4.877400208E1,7.122369598E1
1.627378618E0,4.201600266E1,8.893000603E0,-5.286400223E1,6.811044465E1
1.635376274E0,4.916100311E1,-1.304000020E0,-5.666400146E1,7.502875252E1
1.643376118E0,3.377600098E1,-8.280000687E-1,-4.942000198E1,5.986518539E1
1.651380805E0,3.925800323E1,-2.431000233E0,-5.447300339E1,6.718934944E1
1.659381860E0,5.128800201E1,3.427000046E0,-4.899600220E1,7.101275738E1
1.667384907E0,4.200500107E1,7.232000351E0,-5.531200409E1,6.982936159E1
1.675384868E0,4.862800217E1,-3.919000149E0,-5.765400314E1,7.552499742E1
