"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.201610171E0,1.755110016E2,2.804300117E1,9.206900787E1,2.001679890E2
2.209610092E0,1.764130096E2,2.905700111E1,9.406800079E1,2.020263549E2
2.217610796E0,1.768400116E2,2.845800209E1,9.384500122E1,2.022106126E2
2.225608100E0,1.758710022E2,2.808400154E1,9.296000671E1,2.009001827E2
2.233604741E0,1.769590149E2,2.872800064E1,9.161000061E1,2.013260619E2
2.241599585E0,1.776230011E2,2.823900223E1,9.071500397E1,2.014363019E2
2.249597553E0,1.776540070E2,2.861200142E1,9.149500275E1,2.018685918E2
2.257597553E0,1.762240143E2,2.837500191E1,9.038900757E1,2.000755273E2
2.265596616E0,1.751600037E2,2.809700203E1,9.162500763E1,1.996637434E2
2.273596889E0,1.759100037E2,2.863700104E1,9.318000793E1,2.011141991E2
2.281597046E0,1.775200043E2,2.832700157E1,9.183100128E1,2.018630816E2
2.289595444E0,1.778360138E2,2.789600182E1,9.093800354E1,2.016768584E2
2.297591616E0,1.768850098E2,2.771100044E1,9.072200775E1,2.007154426E2
2.305588530E0,1.754190063E2,2.840100098E1,9.229200745E1,2.002405036E2
2.313590288E0,1.754560089E2,2.895200157E1,9.228900146E1,2.003504161E2
2.321588764E0,1.755160065E2,2.822000122E1,9.117600250E1,1.997881389E2
2.329587866E0,1.755870056E2,2.749800110E1,9.140100098E1,1.998526447E2
2.337585522E0,1.760730133E2,2.764400101E1,9.251400757E1,2.008102049E2
2.345579428E0,1.758510132E2,2.780700111E1,9.273800659E1,2.007414905E2
2.353578842E0,1.753790131E2,2.784600067E1,9.184800720E1,1.999231212E2
2.361576030E0,1.755410156E2,2.858800125E1,9.117400360E1,1.998615043E2
2.369574546E0,1.766250153E2,2.905600166E1,9.094100189E1,2.007757781E2
2.377571577E0,1.768470154E2,2.880900192E1,9.161100769E1,2.012396635E2
2.385566577E0,1.763660126E2,2.866800117E1,9.116800690E1,2.005951898E2
2.393565991E0,1.761410065E2,2.882700157E1,9.094600677E1,2.003193109E2
2.401565991E0,1.773280029E2,2.903500175E1,9.116000366E1,2.014904420E2
2.409569233E0,1.766870117E2,2.815400124E1,9.161500549E1,2.010081021E2
